:START_ID(iata_code),:END_ID(iata_code),:TYPE,flight_number:int,airline:string,date:string,departure_time:string,distance:int
MDW,MCI,IS_FLYING_TO,186,WN,1/1/2015,11:21,405
MSY,HOU,IS_FLYING_TO,28,WN,1/1/2015,11:03,302
ROC,TPA,IS_FLYING_TO,4977,WN,1/1/2015,11:00,1079
SMF,LAS,IS_FLYING_TO,657,WN,1/1/2015,11:03,397
SNA,OAK,IS_FLYING_TO,927,WN,1/1/2015,11:00,371
TUS,SAN,IS_FLYING_TO,1093,WN,1/1/2015,11:09,368
OKC,STL,IS_FLYING_TO,898,WN,1/1/2015,11:05,462
DEN,BIL,IS_FLYING_TO,1108,UA,1/1/2015,12:11,455
DEN,PDX,IS_FLYING_TO,1128,UA,1/1/2015,11:21,991
CLT,EWR,IS_FLYING_TO,490,US,1/1/2015,11:08,529
DFW,MCO,IS_FLYING_TO,324,AA,1/1/2015,,985
LAX,OGG,IS_FLYING_TO,271,AA,1/1/2015,11:01,2486
DFW,CLT,IS_FLYING_TO,1041,AA,1/1/2015,,936
MCI,DFW,IS_FLYING_TO,1046,AA,1/1/2015,11:05,460
AUS,DFW,IS_FLYING_TO,1484,AA,1/1/2015,,190
DTW,PHX,IS_FLYING_TO,2235,AA,1/1/2015,11:50,1671
SAN,HNL,IS_FLYING_TO,895,AS,1/1/2015,11:12,2614
MIA,SJU,IS_FLYING_TO,2494,AA,1/1/2015,11:26,1045
BOS,MCO,IS_FLYING_TO,451,B6,1/1/2015,11:06,1121
DCA,BOS,IS_FLYING_TO,390,B6,1/1/2015,11:03,399
PBI,DCA,IS_FLYING_TO,634,B6,1/1/2015,10:53,857
MCO,SJU,IS_FLYING_TO,1133,B6,1/1/2015,10:58,1189
ATL,JAX,IS_FLYING_TO,1052,DL,1/1/2015,11:02,270
ATL,SEA,IS_FLYING_TO,1210,DL,1/1/2015,11:02,2182
MIA,LGA,IS_FLYING_TO,2619,DL,1/1/2015,11:01,1096
LGA,MIA,IS_FLYING_TO,1617,DL,1/1/2015,11:05,1096
LGA,MCO,IS_FLYING_TO,1685,DL,1/1/2015,11:07,950
ORD,CLT,IS_FLYING_TO,4518,EV,1/1/2015,11:15,599
DEN,SLC,IS_FLYING_TO,6071,EV,1/1/2015,11:24,391
ATL,ORD,IS_FLYING_TO,1069,F9,1/1/2015,12:12,606
TTN,RSW,IS_FLYING_TO,923,F9,1/1/2015,11:11,1028
ORD,TOL,IS_FLYING_TO,2862,MQ,1/1/2015,11:00,213
MGM,DFW,IS_FLYING_TO,2888,MQ,1/1/2015,,622
DFW,CVG,IS_FLYING_TO,2904,MQ,1/1/2015,,812
DFW,JAN,IS_FLYING_TO,3011,MQ,1/1/2015,11:15,408
AMA,DFW,IS_FLYING_TO,2983,MQ,1/1/2015,,312
DFW,LFT,IS_FLYING_TO,3318,MQ,1/1/2015,,351
ORD,ATL,IS_FLYING_TO,219,NK,1/1/2015,11:03,606
DEN,SGU,IS_FLYING_TO,5293,OO,1/1/2015,11:26,517
FAT,LAX,IS_FLYING_TO,2586,OO,1/1/2015,11:04,209
SLC,BZN,IS_FLYING_TO,4493,OO,1/1/2015,10:59,347
DEN,GCC,IS_FLYING_TO,5390,OO,1/1/2015,,313
SLC,HLN,IS_FLYING_TO,4783,OO,1/1/2015,11:01,402
DEN,SJC,IS_FLYING_TO,5554,OO,1/1/2015,,948
DEN,COS,IS_FLYING_TO,5595,OO,1/1/2015,11:39,73
PHX,BFL,IS_FLYING_TO,6620,OO,1/1/2015,10:58,425
DEN,CPR,IS_FLYING_TO,6499,OO,1/1/2015,11:17,230
ATL,MSY,IS_FLYING_TO,1462,DL,1/1/2015,11:01,425
SLC,SAN,IS_FLYING_TO,2567,DL,1/1/2015,11:05,626
VPS,IAH,IS_FLYING_TO,4093,EV,1/1/2015,10:55,528
AEX,ATL,IS_FLYING_TO,5488,EV,1/1/2015,10:56,500
SLC,CPR,IS_FLYING_TO,7383,OO,1/1/2015,11:07,320
ATL,MIA,IS_FLYING_TO,2173,DL,1/1/2015,11:07,594
EWR,RDU,IS_FLYING_TO,4121,EV,1/1/2015,11:02,416
COS,DEN,IS_FLYING_TO,6271,OO,1/1/2015,10:59,73
SLC,PIH,IS_FLYING_TO,7429,OO,1/1/2015,11:05,150
DEN,FAT,IS_FLYING_TO,5166,OO,1/1/2015,11:15,844
DEN,EWR,IS_FLYING_TO,282,UA,1/1/2015,11:14,1605
SEA,SFO,IS_FLYING_TO,390,UA,1/1/2015,11:01,679
BQN,JFK,IS_FLYING_TO,938,B6,1/1/2015,11:09,1576
PHF,ATL,IS_FLYING_TO,5219,EV,1/1/2015,11:12,508
CLT,IAH,IS_FLYING_TO,5956,EV,1/1/2015,11:00,912
SLC,BOI,IS_FLYING_TO,4590,OO,1/1/2015,11:07,290
SAN,ORD,IS_FLYING_TO,1563,UA,1/1/2015,11:18,1723
ORD,DEN,IS_FLYING_TO,847,NK,1/1/2015,11:36,888
DEN,SUN,IS_FLYING_TO,5163,OO,1/1/2015,12:31,557
RNO,SFO,IS_FLYING_TO,6336,OO,1/1/2015,11:05,192
SFO,LAX,IS_FLYING_TO,330,VX,1/1/2015,11:02,337
BUR,SMF,IS_FLYING_TO,1749,WN,1/1/2015,11:02,358
LAS,BUR,IS_FLYING_TO,2018,WN,1/1/2015,11:27,223
LAS,SMF,IS_FLYING_TO,330,WN,1/1/2015,11:06,397
LAX,MDW,IS_FLYING_TO,2796,WN,1/1/2015,11:10,1750
LAX,SAT,IS_FLYING_TO,863,WN,1/1/2015,11:17,1211
MCO,DAY,IS_FLYING_TO,2045,WN,1/1/2015,11:10,808
MSP,DEN,IS_FLYING_TO,340,WN,1/1/2015,11:09,680
ATL,DCA,IS_FLYING_TO,1754,WN,1/1/2015,11:07,547
PHX,EWR,IS_FLYING_TO,4304,WN,1/1/2015,11:12,2133
TPA,BDL,IS_FLYING_TO,1802,WN,1/1/2015,11:18,1111
OAK,SLC,IS_FLYING_TO,363,WN,1/1/2015,11:21,588
PBI,BWI,IS_FLYING_TO,433,WN,1/1/2015,10:59,883
PHX,BNA,IS_FLYING_TO,2481,WN,1/1/2015,11:13,1449
SFO,BOS,IS_FLYING_TO,1531,UA,1/1/2015,16:06,2704
PHX,SLC,IS_FLYING_TO,457,US,1/1/2015,11:23,507
PHX,LAS,IS_FLYING_TO,561,US,1/1/2015,11:05,255
DFW,PHL,IS_FLYING_TO,565,US,1/1/2015,11:12,1303
DFW,HDN,IS_FLYING_TO,35,AA,1/1/2015,11:09,769
ORD,SEA,IS_FLYING_TO,1054,AA,1/1/2015,11:12,1721
ANC,BET,IS_FLYING_TO,43,AS,1/1/2015,11:14,399
SEA,JNU,IS_FLYING_TO,75,AS,1/1/2015,11:39,909
SEA,LAX,IS_FLYING_TO,452,AS,1/1/2015,13:13,954
SNA,SEA,IS_FLYING_TO,509,AS,1/1/2015,10:56,978
EWR,PBI,IS_FLYING_TO,643,B6,1/1/2015,11:25,1023
MIA,DTW,IS_FLYING_TO,1282,DL,1/1/2015,11:36,1145
ATL,BNA,IS_FLYING_TO,1412,DL,1/1/2015,11:07,214
ATL,BWI,IS_FLYING_TO,1495,DL,1/1/2015,11:07,577
DFW,SHV,IS_FLYING_TO,2523,EV,1/1/2015,12:12,190
ROW,DFW,IS_FLYING_TO,2758,MQ,1/1/2015,12:29,435
SLC,VEL,IS_FLYING_TO,7398,OO,1/1/2015,11:06,132
SLC,RDM,IS_FLYING_TO,4555,OO,1/1/2015,11:04,525
SLC,SUN,IS_FLYING_TO,4506,OO,1/1/2015,11:08,222
LIH,OGG,IS_FLYING_TO,280,HA,1/1/2015,11:45,201
FSD,MSP,IS_FLYING_TO,4739,OO,1/1/2015,11:04,196
DEN,BFL,IS_FLYING_TO,5480,OO,1/1/2015,11:12,845
MSN,DFW,IS_FLYING_TO,3222,MQ,1/1/2015,11:01,821
JFK,DCA,IS_FLYING_TO,3225,MQ,1/1/2015,11:04,213
DEN,HYS,IS_FLYING_TO,5417,OO,1/1/2015,11:00,298
DEN,EUG,IS_FLYING_TO,6473,OO,1/1/2015,12:19,996
CLD,LAX,IS_FLYING_TO,5405,OO,1/1/2015,11:36,86
DEN,BUR,IS_FLYING_TO,6532,OO,1/1/2015,11:13,850
PHX,SBA,IS_FLYING_TO,6561,OO,1/1/2015,11:09,455
CNY,SLC,IS_FLYING_TO,7362,OO,1/1/2015,11:02,184
TPA,ORD,IS_FLYING_TO,241,UA,1/1/2015,11:02,1012
CLE,ATL,IS_FLYING_TO,1470,DL,1/1/2015,11:04,554
ATW,ORD,IS_FLYING_TO,4731,EV,1/1/2015,11:16,160
SLC,PSC,IS_FLYING_TO,4774,OO,1/1/2015,11:04,521
PSP,SFO,IS_FLYING_TO,5575,OO,1/1/2015,11:04,421
TPA,EWR,IS_FLYING_TO,1686,UA,1/1/2015,11:09,997
MSP,DTW,IS_FLYING_TO,1734,DL,1/1/2015,11:06,528
GRB,ORD,IS_FLYING_TO,4737,EV,1/1/2015,11:12,173
SLC,COD,IS_FLYING_TO,7381,OO,1/1/2015,11:12,298
PBI,EWR,IS_FLYING_TO,544,B6,1/1/2015,11:11,1023
MCO,JFK,IS_FLYING_TO,684,B6,1/1/2015,11:22,944
SLC,PSP,IS_FLYING_TO,4509,OO,1/1/2015,11:10,541
PHX,IAH,IS_FLYING_TO,320,UA,1/1/2015,11:17,1009
BOS,IAH,IS_FLYING_TO,336,UA,1/1/2015,11:10,1597
DEN,SNA,IS_FLYING_TO,1074,UA,1/1/2015,12:15,846
MSY,EWR,IS_FLYING_TO,4576,EV,1/1/2015,11:20,1167
KOA,OGG,IS_FLYING_TO,349,HA,1/1/2015,11:22,84
MSP,INL,IS_FLYING_TO,7426,OO,1/1/2015,11:09,255
PHX,ONT,IS_FLYING_TO,647,US,1/1/2015,11:19,325
PHX,GEG,IS_FLYING_TO,674,US,1/1/2015,11:10,1020
LAX,PHL,IS_FLYING_TO,796,US,1/1/2015,11:17,2402
CLT,MSY,IS_FLYING_TO,1797,US,1/1/2015,11:14,651
BDL,CLT,IS_FLYING_TO,1929,US,1/1/2015,12:27,644
SFO,CLT,IS_FLYING_TO,1954,US,1/1/2015,11:09,2296
CLT,PHL,IS_FLYING_TO,2076,US,1/1/2015,11:12,449
CLT,DFW,IS_FLYING_TO,2093,US,1/1/2015,11:16,936
ORD,SFO,IS_FLYING_TO,1205,VX,1/1/2015,11:13,1846
LAS,SFO,IS_FLYING_TO,905,VX,1/1/2015,11:11,414
BNA,DCA,IS_FLYING_TO,1251,WN,1/1/2015,11:11,562
BOI,PHX,IS_FLYING_TO,535,WN,1/1/2015,11:11,735
LAS,PHX,IS_FLYING_TO,837,WN,1/1/2015,11:12,255
LAS,SAN,IS_FLYING_TO,460,WN,1/1/2015,11:16,258
LAX,DEN,IS_FLYING_TO,3177,WN,1/1/2015,11:14,862
LAX,ELP,IS_FLYING_TO,48,WN,1/1/2015,11:32,715
MDW,DCA,IS_FLYING_TO,588,WN,1/1/2015,11:14,601
MDW,LAS,IS_FLYING_TO,2351,WN,1/1/2015,11:23,1521
ATL,BWI,IS_FLYING_TO,621,WN,1/1/2015,11:16,577
SFO,MKE,IS_FLYING_TO,4855,WN,1/1/2015,11:08,1845
PDX,DEN,IS_FLYING_TO,668,WN,1/1/2015,11:20,991
DEN,ORD,IS_FLYING_TO,1043,UA,1/1/2015,11:42,888
DEN,LAS,IS_FLYING_TO,1142,UA,1/1/2015,11:45,628
DEN,GEG,IS_FLYING_TO,1150,UA,1/1/2015,12:28,836
SNA,ORD,IS_FLYING_TO,1430,UA,1/1/2015,11:17,1726
DEN,PHL,IS_FLYING_TO,481,US,1/1/2015,11:18,1558
PHX,LAX,IS_FLYING_TO,495,US,1/1/2015,11:13,370
PHX,MKE,IS_FLYING_TO,582,US,1/1/2015,11:07,1460
LAX,JFK,IS_FLYING_TO,12,AA,1/1/2015,11:14,2475
MIA,STT,IS_FLYING_TO,986,AA,1/1/2015,11:10,1107
DFW,JAX,IS_FLYING_TO,1030,AA,1/1/2015,11:10,918
MCO,DFW,IS_FLYING_TO,1354,AA,1/1/2015,11:09,985
PBI,LGA,IS_FLYING_TO,1382,AA,1/1/2015,11:08,1035
PHL,MIA,IS_FLYING_TO,1556,AA,1/1/2015,11:09,1013
BOS,MIA,IS_FLYING_TO,1582,AA,1/1/2015,11:09,1258
MIA,DCA,IS_FLYING_TO,1658,AA,1/1/2015,11:10,919
EWR,MIA,IS_FLYING_TO,1614,AA,1/1/2015,11:13,1085
DCA,TPA,IS_FLYING_TO,249,B6,1/1/2015,11:03,814
BOS,DCA,IS_FLYING_TO,589,B6,1/1/2015,11:10,399
HOU,BOS,IS_FLYING_TO,1032,B6,1/1/2015,11:05,1609
JFK,FLL,IS_FLYING_TO,494,DL,1/1/2015,11:15,1069
OMA,MSP,IS_FLYING_TO,640,DL,1/1/2015,11:10,282
MSP,MCO,IS_FLYING_TO,665,DL,1/1/2015,11:24,1310
MSP,MCI,IS_FLYING_TO,959,DL,1/1/2015,11:14,393
ATL,BOS,IS_FLYING_TO,1200,DL,1/1/2015,11:15,946
MSP,STL,IS_FLYING_TO,2343,DL,1/1/2015,11:11,448
CVG,ATL,IS_FLYING_TO,2411,DL,1/1/2015,11:14,373
BUF,JFK,IS_FLYING_TO,2401,B6,1/1/2015,11:10,301
MSP,LGA,IS_FLYING_TO,1496,DL,1/1/2015,11:12,1020
LAS,ATL,IS_FLYING_TO,1602,DL,1/1/2015,11:16,1747
LGA,MSY,IS_FLYING_TO,1705,DL,1/1/2015,11:14,1183
LAX,DTW,IS_FLYING_TO,1806,DL,1/1/2015,11:13,1979
ICT,ATL,IS_FLYING_TO,1870,DL,1/1/2015,11:10,782
MSN,ATL,IS_FLYING_TO,4891,EV,1/1/2015,11:14,707
LAX,OGG,IS_FLYING_TO,33,HA,1/1/2015,11:17,2486
ORD,FNT,IS_FLYING_TO,3043,MQ,1/1/2015,11:09,223
ORD,MSP,IS_FLYING_TO,3012,MQ,1/1/2015,11:33,334
LGA,DTW,IS_FLYING_TO,3533,MQ,1/1/2015,11:05,502
LAS,OAK,IS_FLYING_TO,695,NK,1/1/2015,11:37,407
SEA,DEN,IS_FLYING_TO,6443,OO,1/1/2015,11:06,1024
LAS,IAH,IS_FLYING_TO,591,UA,1/1/2015,11:24,1222
PIT,ATL,IS_FLYING_TO,1295,DL,1/1/2015,11:17,526
ATL,PHL,IS_FLYING_TO,1561,DL,1/1/2015,11:10,666
SLC,SFO,IS_FLYING_TO,1845,DL,1/1/2015,11:29,599
AMA,IAH,IS_FLYING_TO,4403,EV,1/1/2015,11:06,517
BNA,IAH,IS_FLYING_TO,4617,EV,1/1/2015,11:10,657
SLC,ORD,IS_FLYING_TO,4616,OO,1/1/2015,11:13,1250
SLC,LGB,IS_FLYING_TO,4589,OO,1/1/2015,11:12,588
DEN,SMF,IS_FLYING_TO,1073,UA,1/1/2015,12:01,909
DEN,SAN,IS_FLYING_TO,1424,UA,1/1/2015,12:15,853
SLC,SMF,IS_FLYING_TO,1187,DL,1/1/2015,11:16,532
SLC,SEA,IS_FLYING_TO,2598,DL,1/1/2015,11:19,689
MSY,DTW,IS_FLYING_TO,5010,EV,1/1/2015,11:14,926
DTW,LAS,IS_FLYING_TO,511,NK,1/1/2015,11:22,1749
BRW,FAI,IS_FLYING_TO,55,AS,1/1/2015,11:13,503
SLC,GCC,IS_FLYING_TO,7391,OO,1/1/2015,11:15,410
DEN,SEA,IS_FLYING_TO,1220,UA,1/1/2015,12:55,1024
BUF,MCO,IS_FLYING_TO,85,B6,1/1/2015,11:25,1011
ITO,HNL,IS_FLYING_TO,383,HA,1/1/2015,11:06,216
OGG,HNL,IS_FLYING_TO,535,HA,1/1/2015,11:11,100
HNL,OGG,IS_FLYING_TO,328,HA,1/1/2015,11:18,100
SLC,EKO,IS_FLYING_TO,7438,OO,1/1/2015,11:13,200
MRY,SFO,IS_FLYING_TO,5250,OO,1/1/2015,11:15,77
IAH,OMA,IS_FLYING_TO,6489,OO,1/1/2015,11:22,781
RDU,CLT,IS_FLYING_TO,639,US,1/1/2015,11:18,130
LGA,CLT,IS_FLYING_TO,695,US,1/1/2015,11:13,544
CLT,MSP,IS_FLYING_TO,713,US,1/1/2015,12:42,930
CLT,MCO,IS_FLYING_TO,1729,US,1/1/2015,11:14,468
CLT,DTW,IS_FLYING_TO,1923,US,1/1/2015,11:17,500
CLT,RDU,IS_FLYING_TO,1949,US,1/1/2015,11:17,130
CLT,PBI,IS_FLYING_TO,1983,US,1/1/2015,11:34,590
CLT,IAH,IS_FLYING_TO,2065,US,1/1/2015,11:19,912
FLL,CLT,IS_FLYING_TO,2090,US,1/1/2015,11:14,631
DEN,EGE,IS_FLYING_TO,421,UA,1/1/2015,11:32,120
DEN,PHX,IS_FLYING_TO,523,UA,1/1/2015,12:28,602
BNA,HOU,IS_FLYING_TO,32,WN,1/1/2015,11:14,670
DEN,PHX,IS_FLYING_TO,658,WN,1/1/2015,11:41,602
IAD,MDW,IS_FLYING_TO,1590,WN,1/1/2015,11:18,577
MCI,FLL,IS_FLYING_TO,1739,WN,1/1/2015,11:18,1242
ATL,DTW,IS_FLYING_TO,255,WN,1/1/2015,11:18,594
PHX,PHL,IS_FLYING_TO,469,WN,1/1/2015,11:21,2075
PVD,BWI,IS_FLYING_TO,310,WN,1/1/2015,11:31,327
SAN,OAK,IS_FLYING_TO,701,WN,1/1/2015,12:01,446
SAT,HOU,IS_FLYING_TO,578,WN,1/1/2015,12:12,192
SEA,PHX,IS_FLYING_TO,646,WN,1/1/2015,11:25,1107
SMF,BUR,IS_FLYING_TO,649,WN,1/1/2015,11:18,358
OKC,MDW,IS_FLYING_TO,684,WN,1/1/2015,11:38,691
DEN,ANC,IS_FLYING_TO,1126,UA,1/1/2015,12:16,2405
DEN,IAD,IS_FLYING_TO,1491,UA,1/1/2015,12:27,1452
MSP,PHX,IS_FLYING_TO,407,US,1/1/2015,11:17,1276
PHX,SFO,IS_FLYING_TO,433,US,1/1/2015,11:48,651
SAN,CLT,IS_FLYING_TO,487,US,1/1/2015,11:16,2077
CLT,PHX,IS_FLYING_TO,604,US,1/1/2015,11:21,1773
PHX,SNA,IS_FLYING_TO,621,US,1/1/2015,11:27,338
PHX,SAN,IS_FLYING_TO,623,US,1/1/2015,11:18,304
BNA,DFW,IS_FLYING_TO,1183,AA,1/1/2015,11:22,631
OKC,DFW,IS_FLYING_TO,1568,AA,1/1/2015,11:42,175
PDX,OGG,IS_FLYING_TO,809,AS,1/1/2015,11:11,2562
JFK,LAX,IS_FLYING_TO,323,B6,1/1/2015,11:41,2475
TPA,JFK,IS_FLYING_TO,526,B6,1/1/2015,11:13,1005
JAX,JFK,IS_FLYING_TO,678,B6,1/1/2015,11:07,828
LGB,AUS,IS_FLYING_TO,1416,B6,1/1/2015,11:14,1226
TPA,DTW,IS_FLYING_TO,1192,DL,1/1/2015,11:20,983
MSP,SEA,IS_FLYING_TO,2193,DL,1/1/2015,11:50,1399
MIA,MSP,IS_FLYING_TO,2322,DL,1/1/2015,11:14,1501
SLC,PDX,IS_FLYING_TO,1741,DL,1/1/2015,11:18,630
MLB,ATL,IS_FLYING_TO,1856,DL,1/1/2015,11:17,442
GGG,DFW,IS_FLYING_TO,2509,EV,1/1/2015,11:43,140
ATL,MGM,IS_FLYING_TO,5183,EV,1/1/2015,11:22,147
CHA,ATL,IS_FLYING_TO,5323,EV,1/1/2015,11:12,106
DBQ,ORD,IS_FLYING_TO,2872,MQ,1/1/2015,11:12,147
ORD,CVG,IS_FLYING_TO,2999,MQ,1/1/2015,11:27,265
SGF,ORD,IS_FLYING_TO,3010,MQ,1/1/2015,11:17,438
RDU,LGA,IS_FLYING_TO,3360,MQ,1/1/2015,11:17,431
XNA,DFW,IS_FLYING_TO,3325,MQ,1/1/2015,,280
AZO,ORD,IS_FLYING_TO,3479,MQ,1/1/2015,11:18,122
CLL,DFW,IS_FLYING_TO,3612,MQ,1/1/2015,11:14,164
LAS,DFW,IS_FLYING_TO,470,NK,1/1/2015,11:16,1055
MSP,RSW,IS_FLYING_TO,319,NK,1/1/2015,11:29,1416
TPA,ORD,IS_FLYING_TO,728,NK,1/1/2015,11:30,1012
PSP,SEA,IS_FLYING_TO,4476,OO,1/1/2015,11:33,987
MSP,BJI,IS_FLYING_TO,7371,OO,1/1/2015,11:15,199
CAK,ATL,IS_FLYING_TO,2353,DL,1/1/2015,11:16,528
SAV,ORD,IS_FLYING_TO,4142,EV,1/1/2015,11:19,773
GJT,IAH,IS_FLYING_TO,6163,EV,1/1/2015,11:15,979
SLC,IDA,IS_FLYING_TO,4619,OO,1/1/2015,13:37,188
JAC,MSP,IS_FLYING_TO,2421,DL,1/1/2015,11:16,872
DEN,SAF,IS_FLYING_TO,3273,EV,1/1/2015,,303
TUS,IAH,IS_FLYING_TO,4208,EV,1/1/2015,11:14,936
IND,ORD,IS_FLYING_TO,6135,EV,1/1/2015,11:13,177
DEN,GUC,IS_FLYING_TO,6171,EV,1/1/2015,11:20,152
DEN,IDA,IS_FLYING_TO,6534,OO,1/1/2015,12:02,458
FLL,ORD,IS_FLYING_TO,1151,UA,1/1/2015,11:18,1182
IAD,ATL,IS_FLYING_TO,1431,DL,1/1/2015,11:20,534
DEN,RNO,IS_FLYING_TO,296,UA,1/1/2015,12:34,804
DEN,JAC,IS_FLYING_TO,649,UA,1/1/2015,11:38,406
PHX,ATL,IS_FLYING_TO,1646,DL,1/1/2015,11:25,1587
IAH,MAF,IS_FLYING_TO,4148,EV,1/1/2015,,429
CMH,IAH,IS_FLYING_TO,6178,EV,1/1/2015,11:17,986
EYW,MIA,IS_FLYING_TO,2961,MQ,1/1/2015,11:58,125
ATL,DFW,IS_FLYING_TO,144,NK,1/1/2015,,731
ASE,IAH,IS_FLYING_TO,5218,OO,1/1/2015,11:24,913
SBA,LAX,IS_FLYING_TO,5314,OO,1/1/2015,12:12,89
SFO,HNL,IS_FLYING_TO,300,UA,1/1/2015,11:40,2398
SAN,SFO,IS_FLYING_TO,317,UA,1/1/2015,11:30,447
CLT,LAS,IS_FLYING_TO,1735,US,1/1/2015,11:22,1916
IAH,DEN,IS_FLYING_TO,544,UA,1/1/2015,11:38,862
PDX,ORD,IS_FLYING_TO,636,UA,1/1/2015,11:20,1739
DEN,PSC,IS_FLYING_TO,5624,OO,1/1/2015,11:58,852
SFO,ORD,IS_FLYING_TO,204,VX,1/1/2015,11:22,1846
LAX,SFO,IS_FLYING_TO,927,VX,1/1/2015,11:24,337
BNA,BWI,IS_FLYING_TO,476,WN,1/1/2015,11:25,587
BUR,LAS,IS_FLYING_TO,163,WN,1/1/2015,11:23,223
DAL,ABQ,IS_FLYING_TO,16,WN,1/1/2015,11:31,580
DAL,MAF,IS_FLYING_TO,1714,WN,1/1/2015,11:39,319
FLL,MCI,IS_FLYING_TO,3383,WN,1/1/2015,11:38,1242
GEG,LAS,IS_FLYING_TO,791,WN,1/1/2015,11:19,806
IND,FLL,IS_FLYING_TO,2499,WN,1/1/2015,11:22,1005
LAX,LAS,IS_FLYING_TO,238,WN,1/1/2015,11:36,236
MCO,BWI,IS_FLYING_TO,768,WN,1/1/2015,11:22,787
MKE,SFO,IS_FLYING_TO,797,WN,1/1/2015,11:22,1845
MSP,ATL,IS_FLYING_TO,4195,WN,1/1/2015,11:23,907
ABQ,LAX,IS_FLYING_TO,2571,WN,1/1/2015,11:26,677
RSW,BDL,IS_FLYING_TO,997,WN,1/1/2015,11:22,1180
SAN,MDW,IS_FLYING_TO,869,WN,1/1/2015,11:33,1728
SEA,OAK,IS_FLYING_TO,1591,WN,1/1/2015,11:35,671
SNA,SFO,IS_FLYING_TO,2316,WN,1/1/2015,11:23,372
STL,FLL,IS_FLYING_TO,1689,WN,1/1/2015,11:17,1056
TPA,BUF,IS_FLYING_TO,4995,WN,1/1/2015,11:24,1053
MCO,EWR,IS_FLYING_TO,1065,UA,1/1/2015,11:23,937
LAS,ORD,IS_FLYING_TO,1121,UA,1/1/2015,11:36,1514
DEN,LAX,IS_FLYING_TO,1718,UA,1/1/2015,11:58,862
TPA,IAH,IS_FLYING_TO,1736,UA,1/1/2015,11:37,787
PHX,PDX,IS_FLYING_TO,408,US,1/1/2015,11:28,1009
PHX,SEA,IS_FLYING_TO,435,US,1/1/2015,11:21,1107
PDX,PHX,IS_FLYING_TO,574,US,1/1/2015,11:22,1009
SAN,PHL,IS_FLYING_TO,581,US,1/1/2015,11:18,2370
IND,DFW,IS_FLYING_TO,376,AA,1/1/2015,11:28,761
LAX,IND,IS_FLYING_TO,1314,AA,1/1/2015,11:32,1814
RDU,DFW,IS_FLYING_TO,1159,AA,1/1/2015,11:15,1061
IAH,DFW,IS_FLYING_TO,2249,AA,1/1/2015,12:32,224
ROC,JFK,IS_FLYING_TO,285,B6,1/1/2015,11:22,264
RDU,FLL,IS_FLYING_TO,1125,B6,1/1/2015,11:17,680
MSP,BOS,IS_FLYING_TO,818,DL,1/1/2015,11:19,1124
ATL,SJU,IS_FLYING_TO,1387,DL,1/1/2015,11:24,1547
MCO,ATL,IS_FLYING_TO,2018,DL,1/1/2015,11:26,404
DEN,MSP,IS_FLYING_TO,160,DL,1/1/2015,11:29,680
MSP,LAX,IS_FLYING_TO,1559,DL,1/1/2015,11:23,1535
ATL,RDU,IS_FLYING_TO,1803,DL,1/1/2015,11:22,356
RSW,HPN,IS_FLYING_TO,1252,B6,1/1/2015,11:19,1102
IAH,ELP,IS_FLYING_TO,3953,EV,1/1/2015,11:33,667
IAH,MFE,IS_FLYING_TO,4128,EV,1/1/2015,11:25,316
IAH,ABQ,IS_FLYING_TO,4169,EV,1/1/2015,11:22,744
IAH,MOB,IS_FLYING_TO,4470,EV,1/1/2015,11:22,427
RDU,IAH,IS_FLYING_TO,4485,EV,1/1/2015,11:16,1042
IAH,HRL,IS_FLYING_TO,4654,EV,1/1/2015,12:06,295
ORD,CMH,IS_FLYING_TO,2901,MQ,1/1/2015,12:32,296
DFW,XNA,IS_FLYING_TO,3036,MQ,1/1/2015,,280
DFW,AMA,IS_FLYING_TO,3414,MQ,1/1/2015,,312
TXK,DFW,IS_FLYING_TO,3393,MQ,1/1/2015,,181
CID,DFW,IS_FLYING_TO,3638,MQ,1/1/2015,11:43,685
MCO,IAH,IS_FLYING_TO,713,NK,1/1/2015,11:22,854
MSY,DTW,IS_FLYING_TO,810,NK,1/1/2015,11:10,926
DEN,PSP,IS_FLYING_TO,6262,OO,1/1/2015,11:47,776
FAT,SEA,IS_FLYING_TO,3495,OO,1/1/2015,11:24,748
MSP,IMT,IS_FLYING_TO,7420,OO,1/1/2015,11:12,257
MSP,BNA,IS_FLYING_TO,4556,OO,1/1/2015,14:15,695
MSP,RAP,IS_FLYING_TO,4699,OO,1/1/2015,11:19,489
DIK,MSP,IS_FLYING_TO,4770,OO,1/1/2015,11:15,481
PSP,LAX,IS_FLYING_TO,6312,OO,1/1/2015,11:27,110
DEN,SFO,IS_FLYING_TO,1171,UA,1/1/2015,12:13,967
DEN,IAH,IS_FLYING_TO,1642,UA,1/1/2015,11:59,862
TPA,LGA,IS_FLYING_TO,1716,B6,1/1/2015,11:23,1010
IAH,CRP,IS_FLYING_TO,4496,EV,1/1/2015,11:32,201
OGG,HNL,IS_FLYING_TO,305,HA,1/1/2015,11:22,100
IAH,LAS,IS_FLYING_TO,214,UA,1/1/2015,11:27,1222
SEA,ORD,IS_FLYING_TO,278,UA,1/1/2015,11:25,1721
MSP,SLC,IS_FLYING_TO,2259,DL,1/1/2015,11:30,991
SRQ,ATL,IS_FLYING_TO,2298,DL,1/1/2015,11:25,444
ATL,TLH,IS_FLYING_TO,4888,EV,1/1/2015,11:22,223
